"App","Store","App ID","Review ID","Country","Version","Rating","Date","Author","Subject","body"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzY3cVVxaTd1ZHN0ZE4yaEd4TkRUS3k2TjhNQ3RPbDdNRVpIVEtqcGJaWEZRVGxlLXQxcG9CRlJFelZhcmVpWDFvRGRkN05hYjctV0dvYXo0","English",,1,2016-07-17,"sachin singh","nt","bad"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXNoUlF6cWFCY0Y2RWZmRHNtcDdwdmJoZENTN2ZDd3N4QVJRWXNXQlNIVnhrcDVxY0lBY013WEhGb0N2TG1ZYXNGalVwT01TODhOTkx2bk1V","English",,5,2016-07-17,"MATTHEW JOHNSON","Hey Baby You still with me","i guess we can be able to work from home if you will be my queen"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzRNMHlPRmxEVDVIdi0tTVBqZW5heEtGTWFveVBIZEhLM25tTGdyU1pPTVBfdjJja29FekVmc3I4MWxMQTNEamR6dVFSVVhfdkdGdm1vR2xn","English",,5,2016-07-17,"manish sharma","MANU","super one"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRm5uaU1kOVpnSlIwWnduZ1NqUkZRWFdkUThkMWpHQ2ttTTd1WnVkaEVyT0lsYzZwXzhrRUd4bjNfQk1VczdoZEF3UU9sZWYzc2lJZXhUZk8w","English",,5,2016-07-17,"Pankaj Gupta","Good","do it job.. useful great interface.. love this"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR3FpQktRdG14T05oS19LUjRfcUc5a2NDZzFXaWt5VmlWSGZISGd1LUREeFFoWHNqNDRQUE1RdFVHeWNndEtmUVZ1QzlZSmEzbVo5MERSVG5n","English",,1,2016-07-17,"ooi eu jing","Can't log in","it keep on ask the security check and return back to the log in page plz fix"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTd0cWoyeFBVV1hvN3BJZnhVbUxfR1ZQZFhkMjg0ZEVweVUtbDE1T1VSbTY5N2ozLUdpN0pMVEw2bU5nWlhPMTVWTnJ4YUc4OUZIeHA5STQ4","English",,1,2016-07-17,"Rob Stitt","Terrible interface","one of the worst s i ve ever seen. not intuitive hard to get around many thing i want to do i can t. i m try to recommend a connection and add skill can t see any way to do it. there be simply no way to do anything worthwhile with this horrific excuse of a waste of storage on my phone. for something that have be around for year the incompetence of the developer be unbelievable. it be almost like they intentionally strive to limit this to utter uselessness"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSC1uTmVJZE9LcWdDaEhvNkJNV210SVFFNkJSTDIzSm1oUjAtNkFjQzdmZ2JmdmlVeVNmRHJ5WXhKcmpqNHl6MjVyR1dfdzIwS3ZLQ2NuVWFn","English",,2,2016-07-17,"Jasmine Leng","Fix the glitch/ bug ASAP","whenever i pick up on a suggested article from the newsfeed the article i m read would automatically refresh and restart back at s homepage. it s frustrate read a good article midway to only get rudely interrupted."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR3d3THluelNJM0JCb0F2YzJCYmdBbC0ybmpDZXVBa3QyRWtjd1NfampVN0pJdFdULXNSQzlFQUhIbVdOczZqSUVFTG1CT25vQlN1Vk8xM0dn","English",,5,2016-07-17,"kishor khokhani","Link","like"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRnNNdkVGdDdlbWs3YVdTcHJaMktKVnlBN3FRX21vYU1xMHYwUnZLR0xoaXZZYnhpVWVEdFptTnVsZm5xeFBhTTRFRHVkWEwtX2JBVUFMdElR","English",,5,2016-07-17,"sanjay rajput","I belive in the God","we can work by honestly"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlJjNjctZEtHeVlsSWpDU2hMdmlpTm1IeHptaGRDWDQ2QVo1Q2JPbTZ1MTVYNzVlLTEzQVNuQUl2S2FsYzA5a01ZTzlMZ3lJUDgzVjBzZHRJ","English",,2,2016-07-17,"Steven Ross","White Screen on Samsung S7","open to a white screen on samsung galaxy s7. this be magically fix immediately after this review bump from 1 star to 2."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2h2SUdSUzNfZXBQRlhLLVFNdnBvc19na0FBQ1N1cVd2UDN5VTVtc3Z3YThVZklyV3JTUEJUVlVqRGZpUHVOR3NWa1dyV1hRa1JJWU0yZ3pN","English",,5,2016-07-17,"Enzo Bawn",,"👍"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHlvYjdUVzVMZ0FrV2pHZ3dIVXdVN3NCWkE0YlBTeFZVNnRjZER4VmpuMldSbzhZNEVOVnBEUlFFX2RrTkF0eUZaczlaUjZabDFVMjdWa2JB","English",,4,2016-07-17,"Nidhi Shukla Pandey",,"liked it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjdydlg4aDBaSzVSdzdSam9JNUxIMEVNSDRNN01rYUNyOFdjQlZkZWlmZ1lNWG42d19fT2htanNNVFFzR2VHaGc2UVIyQmRfREZxaFZpbGY4","English",,5,2016-07-17,"Roa Melendres",,"love it."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRm1zZVJKd2F3NWphSkZVeWlmeDR2S3lVOVJMVHM3c0Nla1RBaktMUHFEQXEwOEh3aHR4OFRVWllWTlFGZGNGaXRnaXpnZkRVQlFKMVVSZDNZ","English",,3,2016-07-17,"Jayesh Chavda","Jackass","superb"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSDA3U2dnSjlVckI5NTFWaEEtX0Vqb3JpWHlGY0lKX0ZJWUJiS29EZTVUNVdySnlpMUp0V3JuVjlYb3VXUHZxWFc1eUlPZXFKNEZFS0pSX0JN","English",,5,2016-07-17,"Lisa Wayans","Jermyn Monge","production manager \u0026amp; master carpenter"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRW9FUVRDYXllZWpQVlBqUEQyaTlqV3F4WmNvRGNPa3d1dE81Yk5zbVNkd010SENzOUo1c1Bja1M0c0V1MC1Gdi16YURWeEZIVHRFVXVDUkZJ","English",,5,2016-07-17,"Avi verma",,"seems to be cöôõòl"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSE1KU0V1cXVsYXlxVEE3Vzd1elhCTTJwS3l2NTl4NXdfYW9NWXMyMEFYRkNtV3hFb3JrWk1wTngwRzhHYWFpWHBYejd0c2hvXy14QWZHQmdR","English",,2,2016-07-17,"Archna Patel",,"very slow and impact phone performance"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2FZUHRucGFOVFNCT2twNHVXOU1zWXItelUtTmRHZ1dJZHZuODVkbDlkYWFDSV9JemFDY3JQTmFIblVLZzk5enhuWkYtOXg5UmwtRERXbzNR","English",,5,2016-07-17,"Hillary oyaro","Linkedin","fine its interface be outstanding"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFlNT1JaVTEycVpvbHNyT090anZuYTk2SWsyUi05M1VWOHlIMF9XWmJJWndzMVMzbUpWakZIZDRvMGgzUEllNDY4UVhramQwdVMxWTQ3a0Fr","English",,5,2016-07-17,"Thomas Carlisle","Great app","allow you to stay connect to friend colleague and business associates."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRWEzZlJKVzVOQWxxZ2p0STRMeEJ5MTRHY09GQlFTUTNYcXhjRFF6NFJRdExQaUg2eUs1dkV1N0lKV1pmazU1TUloX3ZCbndjbFdmQ1l4Qm53","English",,4,2016-07-17,"buoye moses","Not bad","satisfying"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRldWclF1NHphQ2hybWJnWTA0TkIxNFk5SEEwWlZQUTQ3cjFzOUZEU2E2N09VWHNwcktCRVQwSVlJSjUwbWpYcEoyQ1h2cmo3YUd0ZWNCZ2dr","English",,5,2016-07-17,"Jeina Creel",,"awesome!!!!!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmExMzF4MWx3Q01VSEhqV2VBWExaOUNRanN1YmplYU5KTzhCZmVkQy05S1hrU1pYa1BnSDdIcnNmbE9oUmpOOGdZTkpCdGpsRlVuVFV1QVVj","English",,4,2016-07-17,"shadioka shiko","Like","ok"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSG1IWnVXLS1jQTBSOUlSU0hqTVFxZTVCYzF1V29NamI4WXhxT2tTVWU0MDh4V05vaTl4ZTZBVWJiQW9mc3QtTERLeTcxNFZrQUhCYWh6cFNJ","English",,5,2016-07-17,"Khalid Alghamdi",,"arabic language be not support"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRkRwZ0RFbHU1S3NNNXpqQlNQMUYwclJqRXphMnN5UTlieVQxU3B5ZFY0QmJNUmJGVC1ZMUZwVmcxUlhMTnV1S2g5aTZvV2I4VHM4Rjh6MjR3","English",,5,2016-07-17,"Adam Palczewski","Love it","i love this and everything about . the only suggestion be that there be several li s lynda slideshow job etc . why not put them all in one super ?"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSEJNSEVYRktUb0YyXzRiOTg3aXljWHNrekpBY3ctS19qZmVEMnhWU3hJMVUxd2E5Y3lGMnRfRGUyOTJZUE9XbGsyRWl3T1l1clczN0lONHhJ","English",,5,2016-07-17,"Louie Cantu","It a great add","one you know what about it you will love it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSDNjZGt1WUptZGdCMFdhX28xSXEzSzQyTFlhME1WdHgwQ3BjUTdWR2VHMDk1aExTMkNMYVhDMkhkUDNWTnJjc0psaXdjWF96dzFBV095R0Jn","English",,5,2016-07-17,"Praveen VS",,"good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRk1SdEFlMXBnSF8tYklLcENoQ0xCUHVfSFVJMkVBdnJBNV9fT096bGdNVVg1V29zN1JHX0d6UjNUWmFZRnBHajZKWEw5OEdyVlJOQWItN2V3","English",,3,2016-07-17,"jawaad asif","LinkedIn itself has a problem","we can t check our own post."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzU1SENVVkFQVGRLdzlIbkVOcGY2UXZfTkxYV2FwbUtCRjZNLXBoZjJJSUxuaGMxZFUzR3VPSUVKRXg3RThMWndJazFPaWhGeS1nYk5ya0JR","English",,5,2016-07-17,"SHRIJITH MENON",,"awesome"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR014YjNXQmd3Tlc4aXdFY2ctX3pNWjJ6YVdYamU0Ym96YU4xNFlnakFCT1RuMGx3T0dvMnRrdFI0QTR4dS1EdFFIVzNHRzdBMnlEdTNuRlpv","English",,4,2016-07-17,"T Saravanan",,"develope this please"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2ktcG5NamVfVkpJMUprNkNMUUU2TUN4c3dNXzBNNzNTNFVnTlV2RGJqMjMyT2ZoWEJ4NGhtR3VTRVFnRklwaklyODFuMml0VVBwNXhZM0Rj","English",,1,2016-07-17,"J j Mcquade","Just got on the site","i will have a better report soon"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHM4NUNtRWM1X1lwTXQ0MjA1Z0M1aTQxU1IxXzVFeHl1dF93R3JzSkxyNXR2a0xZQS1pV1R4dlh6dHdOQ0F0R0FqZ0w1UnU1OVZQbFdoNmlZ","English",,5,2016-07-17,"Pranav Brahmbhatt","Grow more..","success be say by only successful person"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1AxUzhGOFU0MlVoYU5kY2g1SjljMVo4U0NWT25icHhiNHRyYUFfLWFVblA1d01IeTItaXNYY3ZGQUo3Uk1yU0RDeDNiV0w4LW4tWFJidFVv","English",,5,2016-07-17,"Prisca Apudo","Director","efficient"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmh5VVcwbUFTbGxRNGJoc0lyYkllMWlGSHVwU0t5a1RoZV9FZjVSZ0hJeTgteF9JTDlLeXhkNzF0enc4a0V3aXl2czdPNzJxaDkwd1pFYVRn","English",,4,2016-07-17,"Nandita Tonse",,"very nice"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmMxaTgxbF9ZZjdOR2UxSUhITHdFYTI2NGFDWWg5dzVNMklzSFlncjZ0Y2VtX2FjSFdSMlNqUFpjcXI4MmY5N0JEU1FHZzIyUkFHRkk3dUg4","English",,5,2016-07-17,"Tenghi Christopher Muma","5 stars","it be wonderful"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjVxWnMzNzR2Y2JLNXBFTjFvTVFFQ3ZGeUdRbURpVVZFOU1pZElyUnc1WWt3Mlc5SVZsdFF5T2lWMmRuNkJFMy1GQzVtTVNVUXdOMERYTjM0","English",,5,2016-07-17,"Prasad Padalkar","Prasad","excellent"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1FaZE5kY0dkTWdmNm81MDBMdjNMOXhOZjljVWJsVEE2RU5kaEhZdXdSN0NieTVZWnBPR2FmRlp5WEEzeHM0NGtzTHhndTBEZWxzdG9QODlR","English",,4,2016-07-17,"YISA TIJANI",,"always hang when download"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRkJxSGgwNkhNSGE3M3VlNWhJM0J2Z2pScGRidDRvZnFQYm52NVRreVJsd2hXVW1ZTUpPZC1QdW9MNjBiU3FoVGhMdmlZN1VpSWdWQ2xhTHFj","English",,5,2016-07-17,"PIYUSH DHALAWAT","Superb","very nice"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRnpjdG1HUXptbFhaUkN0Y3J6dElacW9kZVVGY3pOc19RT1Q3SFk1ZXdlRDducFZVT1l1dkpJSlJldGNpRlYxM0xCbU5rc3UwSnhKRzBrTFFR","English",,5,2016-07-17,"Shaik NayabRasool","Good App","super for job"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFFvTTk1bXhOMDB5RUZMU0JrVlEwOWlMcGRBelIzaHNvRXhUSDJsM1E4VFI4dkhzdlFsWkxqMU5Pb2NuSUVZYjlPVERXanNXdXU1Q2N6dmhN","English",,4,2016-07-17,"Arya Shankar","Love this aap","as i be used in my laptop but this aap in mobile give quick assess with ease."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTdoLVVISHZBOWRtWFhxNzgyNjZDMVlfMVcyMUJBZFFtZVZrOThQbUh4OW9YQTN6RWVfWkppeWxXRUt6MjhiU2F6THN6aXRxRGNfeVRpakZJ","English",,5,2016-07-17,"angela jeffries","Retired","unc ophthalmology"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0dUelpMYUVPTTg5eGJCdGR1WHk0dHJqWDBDZGRRQ3hBVE1CLUQxSWxFY2xITWMzeWlDWUlLS0R4SVhXZ1hZRU1pTG5EZ09VRWdieU1NUWQ0","English",,5,2016-07-17,"zitaa ihugba",,"perfect awesome"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRWllR2dnZFdUTFhJYlJtUzZfM0t6ODN4N1B3aTZxOFRoeWpzRS1NcnJENnFuVVJRTnZiSUhaUlRvblVGN0c1SVZjR25IeGhGalEzdGNjcGR3","English",,3,2016-07-17,"Marcin Lachner","Sorry guys, but","if you want anyone to try premium you should stop make it difficult."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRy15VnFLZjN5X3U0bW9Mb0VyNWl0TWM4Y3pDU0lxUUtiU2VHaVBsVjBEN09uX2JYb3p0TEtwSW9MTkpWcUZ6X05XdnNBajNBYzQ2THlOZG13","English",,5,2016-07-17,"zoi Whitter",,"great catch up with the world"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzNMSUZrYmpQbUQ5MERvSjZhRDlwNUg3OElGQ1N0TkZXbjlWaVFNbUJfVkgydUU2N3FCdnIwcUhKM0l1Y3hnZGhIZHA1ZTN6Q055QkFZck1V","English",,5,2016-07-17,"Edi Irtanto","Professional","it be for the professional one"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzJtSDJSNXhrSDhRN01RVTh6RWluWHBWdkpkYzE2QlRCdW5IMFROcEoxMzRaVFphN0dPUnhsb2xTOHEwS01ZUWNid0hObElhX1pGN3JRUkRZ","English",,3,2016-07-17,"George Benson",,"unable to customize my profile url"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRS14MXFZeXgtbmtsZlduVVJBYy1xZnRrU2M5bmtTbTliRWFITFdDTThqekxLc3dfTXhFWHVzNHppUmVGR3NoRW01dWxPZ20yZnNNYmc2cFVz","English",,5,2016-07-17,"john kalombo","Unknown","awesome. !!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlRCRGVEU05MWEZBUjc2QXV4TFNSbDBlVElCUUhBTnd4ZGtxa1lQeTczemsyelNvZnBNbm9zUm4xbHdIN1FNeWQzbFFqcXcxNU0wcVgzNlRv","English",,5,2016-07-17,"Luz Bejarano","Ms","i 👍"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSGxUNmxnOWU2bTFRUFUwRlVST0NZaHhXblJReU5HS1pEOWdVNVhqTVJBZENjb2lSZDFYWkFvU1pYcEU5dHVYUzJVeFVhaHlQbDVoX2RjU3pB","English",,5,2016-07-17,"Amit Chadha","Good","good work do"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2RXLVBEaGNfeUpzVGxUcFN6Q2VTWmJFZGlFLUlrNXVkRHJ3dXloQk5yTlF2akYyS0x2ZEF0VlhvSFV6N1hPX0lXM2sxUzNkNklDdGlUbUEw","English",,1,2016-07-16,"Natasha Oxenburgh",,"rarely work crash on start"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRndqRXF3Sk5vcTl1QXRjeHZBRzI1TFFTNlhyRzc4aHV3el9Wc1QtdmRzdFoxcE9RQW5POVVwbUV6bllQQVl6RlZGT19fSEg5Mkh2dG9tRVdn","English",,3,2016-07-16,"Kartikay Garg","Suggestion","as soon as you go to the news feed the automatically refresh the feed lead for you to continue to readfollow on some article or post that you be previously on. there should be a manual refresh option."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTk2SFVmVm9ENHJnOFhHREtzQ2F6NEdFdGRrZDIteXJ3TjU1WWNJV3o5MGJnZFlxN0lxbmlJVmtXeGhjRW1WT2ZaR2xXVG9hWHRFUmdITWJz","English",,2,2016-07-16,"Bisi Kasim","Cant log in","i try logging in and it keep say invalid email and password i enter through uc browser and i can get in with the same password and email. have to uninstall"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRVJIaUl4emZpTG5pVVBITUhDdVZWeDY3WDZmR2ZkX3l5N3BxYmRkR2c3YktTUUFINjZtLWxLcDZwYWtoWldPOGFlUDk2TGZzSmU2eGd4VGZV","English",,5,2016-07-16,"Farhad Rain","Only one professional peoples social family.","batter then other social network"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHpoSjg2dmJiS2E0V2g5UnBlRHcxQjFlWEMtcXdPenk2ZEotZW5jN1JNa203UEJtMXNMRjEwWkl5b2g3T0hJUHR4c2dtOW5tbm1oWEpPb1dV","English",,5,2016-07-16,"sridhar kolluri","Hiiii iam sridhar","nice supar"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHRYdHdIM0ZsSEs3bEtNMjZIODRrNzQtZzBfeW9DWncwdl9qNXkxTTAydnltTGlCRk12alFmdHcxTHVrYUlpdW1RNTc4TlpsWC1jNWQ4b0Zr","English",,4,2016-07-16,"Neeraj Kumar",,"nice"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlYyMzRBSjRyV3dVczNCRklZVWtkazJNUGpJdXRFOXVGRWwtcVpTRUNDejgzWHFkVzk3TDZ1RndrNjl6M1pTcmJfZzF0d2JUYUtYMzE5eU0w","English",,5,2016-07-16,"Norm Mott","CEO at Motts Electric and  remodeling..","24 hour electrical trouble shooting and complete house remodeling"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzQxcERLRmJNTGlQaWJSeTBhTEEtcFpaUGJkdlAtcmRZcG96MnZQNjR0RzZrTUJuWFVCTy1FWkQ3Y3RlSXpIbXFtSy1rdHg1YkU2MzBwTVpn","English",,3,2016-07-16,"john kamal raj",,"this be good however it be keep on ask to ly for premium to connect with other person via email. but really fabouls to know about corporate update and news"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1hqbHAtc0pBbEtITWFSSVBGMVR4WWhwTUtBekM0Q1Jnb2hpc1dKalVWdmRxMTRZcmJ6MzF2YmpzNGQ3Rm5rOXRrVjJteEs5enVLUVVaRXEw","English",,5,2016-07-16,"Vikas Mahajan","Super","super"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0t1VzczMncwbWJDeTVadF9YRG1pQlJFOXl4dm1WUDFoSkU2c20yQWdocEw1Z182TlJ1QzdER3pyUV9RSy0xRnlYemg0cXZCRGVjZng4UkRV","English",,5,2016-07-16,"Kalanayackar Appusamy",,"useful"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSGJWS0JtSUFveGV4bjVuMDYyeDBmVE5FNGY2U1lOT1JnQ05WYkJ2TnpONVRRdEZPR1VRc1ozTnVmVzk2a0E5ajFMc1pHZXF2Yk1uU25WQnFz","English",,3,2016-07-16,"Warren Pretorius","Crashing","will give 5 star but recently start crash stop work"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXhxeVJuYmdpNERYMkUtMDgtc3RvQkZ0bndPSjJQeFFxUHR5dUROQWR5d3Y3X2RrQVhVT0F1T2Q0Vm5HUkF3VDNlQmxDN0VhRmItSUdsRTA0","English",,5,2016-07-16,"Shivajeet Mishra","Nice",
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSEdmT3FtZTEtV2RqbFVaSDlCM0E0ZjF2SVRwQ1FaX1VQME9VU0V1bmF6MWFqZnE1UmQ2TUdiNE4ycEJFbFliWmtTb0VvcGFNWTk4WHFrS1hB","English",,5,2016-07-16,"Omowumi Callista","Sweet app","hot.. ..😁😁😁😁😁😁😁😁"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXl2UjFKc0p1WU5BaXVKQVE5S0k1UGkyeE9vUmJUcTZQNGNWb1MzazhnU2ZZN0ZZVW1CWC05UTIxalVfQ0ZIRjQ4eU44VVRHTlRsdW1CbVhN","English",,1,2016-07-16,"W Ahmed","Poor app","very very slow work"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR01mdkJlTTF6X1g1bW5kXzA4ZnFiS1NGV1gwT3A5YmJFVkkzQjQ0SEtvYVlkY2JaTjV2S2xRYlVoRnBsNU9xd1BJeDFuYVhrdFRBb3ZmQUZJ","English",,5,2016-07-16,"samuel stephen","Great","everything you desire"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRkxpUTVKWjl5anl4NEt0RmJGYUhLdm15dEJUNXg2RFR2bllFb2ZwNTBCbXZyZ2c4WG9jeWo4RnloMUwyMi1QZU9GMzg0OUNzc3BTb2ZsajVr","English",,4,2016-07-16,"Abhishek Chakraborty",,"connect \u0026amp; share be the moto here"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0ltSFRhOGRONkVJRmM5cVRuU2VMN3FmYU14dEhGbVg5WWZyUkF1QWtDRDhyVDhrT1lCbzBJbmw5OHZDNExST21nOVFfOTNMVzlTZ2dROG1J","English",,2,2016-07-16,"ishan mahajan","Issues in login","i am not able to log in there are so many security checks😞"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlFqbWo5UEpkMGFKZTFLelFtX1FfMS1ObXpjdTlUTTJycEY4SktGdzBBYlBFY0c4Q3c0N2ZYTUhYNEtfai10YlVWSFViQ05QbEhBd2ZCUndZ","English",,5,2016-07-16,"Ishmael Jim","LinkedIn","love it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSG9kVGE4ay1nU2xLSkFpaFE1ZUoyODRKanZXNFdEbHV3UUNLS08yLVMxOGo0ZEtkZUt6VW9PODBQWGJpNlBObjJacmNNVzRSbG1Sd1J4YnlN","English",,5,2016-07-16,"Rick Hamilton",,"superintendent"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRU5mcHdnZWhRU1BCRkVVdGdxaHgyS3FKU1Y1dkU5cDNhQ0JoNi12aWtEUFp3WGtVaHZpMUdsakxtN08wNW14b01xRzI5YV9oZU5sM3YyWEo0","English",,5,2016-07-16,"Majd Alshaikh Hussain",,".majd"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTlEVnIxR0YtSTA1MXZiVWNQaVF6V0JfcDhFYmNPTTJJRml2YmFlVDZtUnlEaGExcE8zN3FNYUsxeFZxVXBlUGp6d05zZU9Xak9HTURqWUFF","English",,5,2016-07-16,"Anshul Sharma",,"awesome"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXVHTFkxR3pEdTNJdUFBOFpFRkM4dkx1ejhSdWpwazkyTjlPNVN1Q3RhVUYyNEdMZkJDSUl5ZVRwUkF4SlYtS2VZaFBMd2dHN1JEZ2NmRzM0","English",,4,2016-07-16,"Shelon Ford","Great app","very resourceful awesome networking tool."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHlBamNZeUhPQVR1M040ZWRpOTFOUzVXTUptU0xmZEMzaG1uTmo4ZU4yVVZrbnczRHpTbFJPYnJzU2JiTUt2YmVYUG5sR2o5NmxNbFNuYmYw","English",,1,2016-07-16,"s7er alward",,
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR3ZVQmRZZ1ZFbndLYUlZMVRNRlNEM2hmSENoakdtbFZseXVlUU5vdGltM1lHc1Y0LThSMENLX1BtR3RsdDc2S2NRa19pX0VNOFk4OXIzS1Jr","English",,5,2016-07-16,"Abhijith TS",,"useful professional assistant. great"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1RxcWRZR1RrS3pJRkY2RnFMX2ZnVS1IVVliNnRlUDc3cWxfVHZMdW8tMUNqQkE4MTE2bFBMM3ZIeEpUZUUzNXZxSXZ5RnNsS2ZLVDVxdlhn","English",,5,2016-07-16,"Charles Ogolla","Linked","cool"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0tzQ3d2M2xsTUxZeDdGcjNob1B0Z0d4WjBzODI3cXJ2TklZZ09FbzI3Z3A1bE1TeTdoMkpaYU1FVDktanpxRGlSM2hIVTFVclpvQUU1WW5n","English",,5,2016-07-16,"Alex Ennerfelt","Better than web!","i always find to be hard to navigate and an overall strange ux. the ui overhaul in the latest version make it a joy to use. i love now!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXY5V0EwLWZDNXVyRXhiQndubU9DUGpteDFxM0VkaTA4eDZ1UWg3Nmc0Y1oySEpHa0dkZ0RjZ3RFUk1pbVBCakJycjdDRG9VWHl1QWg5SzVB","English",,5,2016-07-16,"Amit Kumar","Nice","easy to use"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlYxMFh0TXhzRWYtdno3V1NEbHZ6cGxfZm16Q3dXVHlkcjZUNmVjcGlscThQZENsSHpJaGtTemV3LXZHTzRUeDBUMjJhQ0lXTHRBRFd3cjRZ","English",,1,2016-07-16,"Daniel Petty","Learn to make a mobile site","i don t need an to view a web site. #fail"
